asset,time,CapMVRVCur
btc,2018-07-15T00:00:00.000000000Z,1.24480827
btc,2018-07-16T00:00:00.000000000Z,1.31568081
btc,2018-07-17T00:00:00.000000000Z,1.43309368
btc,2018-07-18T00:00:00.000000000Z,1.44339934
btc,2018-07-19T00:00:00.000000000Z,1.46018625
btc,2018-07-20T00:00:00.000000000Z,1.43265396
btc,2018-07-21T00:00:00.000000000Z,1.44833778
btc,2018-07-22T00:00:00.000000000Z,1.44583406
btc,2018-07-23T00:00:00.000000000Z,1.50619599
btc,2018-07-24T00:00:00.000000000Z,1.63581402
btc,2018-07-25T00:00:00.000000000Z,1.59635249
btc,2018-07-26T00:00:00.000000000Z,1.5404035
btc,2018-07-27T00:00:00.000000000Z,1.58953743
btc,2018-07-28T00:00:00.000000000Z,1.59195773
btc,2018-07-29T00:00:00.000000000Z,1.59809411
btc,2018-07-30T00:00:00.000000000Z,1.5863148
btc,2018-07-31T00:00:00.000000000Z,1.50002457
btc,2018-08-01T00:00:00.000000000Z,1.47548838
btc,2018-08-02T00:00:00.000000000Z,1.46550321
btc,2018-08-03T00:00:00.000000000Z,1.44098379
btc,2018-08-04T00:00:00.000000000Z,1.36290424
btc,2018-08-05T00:00:00.000000000Z,1.36894032
btc,2018-08-06T00:00:00.000000000Z,1.35040999
btc,2018-08-07T00:00:00.000000000Z,1.31126727
btc,2018-08-08T00:00:00.000000000Z,1.22457474
btc,2018-08-09T00:00:00.000000000Z,1.28263103
btc,2018-08-10T00:00:00.000000000Z,1.20148237
btc,2018-08-11T00:00:00.000000000Z,1.23709272
btc,2018-08-12T00:00:00.000000000Z,1.237715
btc,2018-08-13T00:00:00.000000000Z,1.22859486
btc,2018-08-14T00:00:00.000000000Z,1.21462636
btc,2018-08-15T00:00:00.000000000Z,1.23272558
btc,2018-08-16T00:00:00.000000000Z,1.23701888
btc,2018-08-17T00:00:00.000000000Z,1.28997856
btc,2018-08-18T00:00:00.000000000Z,1.25820087
btc,2018-08-19T00:00:00.000000000Z,1.27574994
btc,2018-08-20T00:00:00.000000000Z,1.23354388
btc,2018-08-21T00:00:00.000000000Z,1.27272294
btc,2018-08-22T00:00:00.000000000Z,1.25162869
btc,2018-08-23T00:00:00.000000000Z,1.28108729
btc,2018-08-24T00:00:00.000000000Z,1.31632801
btc,2018-08-25T00:00:00.000000000Z,1.32478942
btc,2018-08-26T00:00:00.000000000Z,1.31333891
btc,2018-08-27T00:00:00.000000000Z,1.34163355
btc,2018-08-28T00:00:00.000000000Z,1.38993223
btc,2018-08-29T00:00:00.000000000Z,1.37670606
btc,2018-08-30T00:00:00.000000000Z,1.36359134
btc,2018-08-31T00:00:00.000000000Z,1.37493819
btc,2018-09-01T00:00:00.000000000Z,1.40711254
btc,2018-09-02T00:00:00.000000000Z,1.42507788
btc,2018-09-03T00:00:00.000000000Z,1.41924297
btc,2018-09-04T00:00:00.000000000Z,1.43842941
btc,2018-09-05T00:00:00.000000000Z,1.32907873
btc,2018-09-06T00:00:00.000000000Z,1.27139307
btc,2018-09-07T00:00:00.000000000Z,1.25683206
btc,2018-09-08T00:00:00.000000000Z,1.21428401
btc,2018-09-09T00:00:00.000000000Z,1.22689803
btc,2018-09-10T00:00:00.000000000Z,1.23657997
btc,2018-09-11T00:00:00.000000000Z,1.23448848
btc,2018-09-12T00:00:00.000000000Z,1.24485106
btc,2018-09-13T00:00:00.000000000Z,1.27856168
btc,2018-09-14T00:00:00.000000000Z,1.27941999
btc,2018-09-15T00:00:00.000000000Z,1.28532707
btc,2018-09-16T00:00:00.000000000Z,1.28016559
btc,2018-09-17T00:00:00.000000000Z,1.23381568
btc,2018-09-18T00:00:00.000000000Z,1.25024052
btc,2018-09-19T00:00:00.000000000Z,1.25910583
btc,2018-09-20T00:00:00.000000000Z,1.28206545
btc,2018-09-21T00:00:00.000000000Z,1.3314931
btc,2018-09-22T00:00:00.000000000Z,1.32462421
btc,2018-09-23T00:00:00.000000000Z,1.32411544
btc,2018-09-24T00:00:00.000000000Z,1.29944603
btc,2018-09-25T00:00:00.000000000Z,1.26947306
btc,2018-09-26T00:00:00.000000000Z,1.27892467
btc,2018-09-27T00:00:00.000000000Z,1.3210537
btc,2018-09-28T00:00:00.000000000Z,1.31014502
btc,2018-09-29T00:00:00.000000000Z,1.30289231
btc,2018-09-30T00:00:00.000000000Z,1.3069717
btc,2018-10-01T00:00:00.000000000Z,1.29942083
btc,2018-10-02T00:00:00.000000000Z,1.28953035
btc,2018-10-03T00:00:00.000000000Z,1.2814305
btc,2018-10-04T00:00:00.000000000Z,1.29764795
btc,2018-10-05T00:00:00.000000000Z,1.30556584
btc,2018-10-06T00:00:00.000000000Z,1.298913
btc,2018-10-07T00:00:00.000000000Z,1.30175802
btc,2018-10-08T00:00:00.000000000Z,1.30960738
btc,2018-10-09T00:00:00.000000000Z,1.30696334
btc,2018-10-10T00:00:00.000000000Z,1.29493068
btc,2018-10-11T00:00:00.000000000Z,1.22741162
btc,2018-10-12T00:00:00.000000000Z,1.23438108
btc,2018-10-13T00:00:00.000000000Z,1.23595286
btc,2018-10-14T00:00:00.000000000Z,1.23348719
btc,2018-10-15T00:00:00.000000000Z,1.28526524
btc,2018-10-16T00:00:00.000000000Z,1.28989252
btc,2018-10-17T00:00:00.000000000Z,1.28666145
btc,2018-10-18T00:00:00.000000000Z,1.27802221
btc,2018-10-19T00:00:00.000000000Z,1.2749913
btc,2018-10-20T00:00:00.000000000Z,1.28642152
btc,2018-10-21T00:00:00.000000000Z,1.28793139
btc,2018-10-22T00:00:00.000000000Z,1.28689576
btc,2018-10-23T00:00:00.000000000Z,1.28492912
btc,2018-10-24T00:00:00.000000000Z,1.2887609
btc,2018-10-25T00:00:00.000000000Z,1.28694965
btc,2018-10-26T00:00:00.000000000Z,1.28863398
btc,2018-10-27T00:00:00.000000000Z,1.28980748
btc,2018-10-28T00:00:00.000000000Z,1.28937475
btc,2018-10-29T00:00:00.000000000Z,1.26107732
btc,2018-10-30T00:00:00.000000000Z,1.26329155
btc,2018-10-31T00:00:00.000000000Z,1.27073654
btc,2018-11-01T00:00:00.000000000Z,1.27883905
btc,2018-11-02T00:00:00.000000000Z,1.27995054
btc,2018-11-03T00:00:00.000000000Z,1.276901
btc,2018-11-04T00:00:00.000000000Z,1.29459494
btc,2018-11-05T00:00:00.000000000Z,1.29123581
btc,2018-11-06T00:00:00.000000000Z,1.2989943
btc,2018-11-07T00:00:00.000000000Z,1.31084446
btc,2018-11-08T00:00:00.000000000Z,1.29195817
btc,2018-11-09T00:00:00.000000000Z,1.2768824
btc,2018-11-10T00:00:00.000000000Z,1.28133653
btc,2018-11-11T00:00:00.000000000Z,1.27781403
btc,2018-11-12T00:00:00.000000000Z,1.27501457
btc,2018-11-13T00:00:00.000000000Z,1.26499475
btc,2018-11-14T00:00:00.000000000Z,1.12750028
btc,2018-11-15T00:00:00.000000000Z,1.12835655
btc,2018-11-16T00:00:00.000000000Z,1.12138354
btc,2018-11-17T00:00:00.000000000Z,1.12295891
btc,2018-11-18T00:00:00.000000000Z,1.13432294
btc,2018-11-19T00:00:00.000000000Z,0.98256686
btc,2018-11-20T00:00:00.000000000Z,0.89259762
btc,2018-11-21T00:00:00.000000000Z,0.94205218
btc,2018-11-22T00:00:00.000000000Z,0.89310508
btc,2018-11-23T00:00:00.000000000Z,0.89181194
btc,2018-11-24T00:00:00.000000000Z,0.79317203
btc,2018-11-25T00:00:00.000000000Z,0.82453777
btc,2018-11-26T00:00:00.000000000Z,0.77562836
btc,2018-11-27T00:00:00.000000000Z,0.7940544
btc,2018-11-28T00:00:00.000000000Z,0.88549955
btc,2018-11-29T00:00:00.000000000Z,0.89130855
btc,2018-11-30T00:00:00.000000000Z,0.8373706
btc,2018-12-01T00:00:00.000000000Z,0.8734641
btc,2018-12-02T00:00:00.000000000Z,0.86368527
btc,2018-12-03T00:00:00.000000000Z,0.80763958
btc,2018-12-04T00:00:00.000000000Z,0.81335924
btc,2018-12-05T00:00:00.000000000Z,0.78473772
btc,2018-12-06T00:00:00.000000000Z,0.74841821
btc,2018-12-07T00:00:00.000000000Z,0.72100902
btc,2018-12-08T00:00:00.000000000Z,0.72908961
btc,2018-12-09T00:00:00.000000000Z,0.75773343
btc,2018-12-10T00:00:00.000000000Z,0.73200608
btc,2018-12-11T00:00:00.000000000Z,0.7222971
btc,2018-12-12T00:00:00.000000000Z,0.73845418
btc,2018-12-13T00:00:00.000000000Z,0.7044642
btc,2018-12-14T00:00:00.000000000Z,0.69277432
btc,2018-12-15T00:00:00.000000000Z,0.69048064
btc,2018-12-16T00:00:00.000000000Z,0.69338644
btc,2018-12-17T00:00:00.000000000Z,0.75972613
btc,2018-12-18T00:00:00.000000000Z,0.79650093
btc,2018-12-19T00:00:00.000000000Z,0.80573894
btc,2018-12-20T00:00:00.000000000Z,0.88611656
btc,2018-12-21T00:00:00.000000000Z,0.8376707
btc,2018-12-22T00:00:00.000000000Z,0.86519497
btc,2018-12-23T00:00:00.000000000Z,0.86090691
btc,2018-12-24T00:00:00.000000000Z,0.88260111
btc,2018-12-25T00:00:00.000000000Z,0.82260882
btc,2018-12-26T00:00:00.000000000Z,0.83308567
btc,2018-12-27T00:00:00.000000000Z,0.78552581
btc,2018-12-28T00:00:00.000000000Z,0.85252346
btc,2018-12-29T00:00:00.000000000Z,0.84031284
btc,2018-12-30T00:00:00.000000000Z,0.8415034
btc,2018-12-31T00:00:00.000000000Z,0.81213582
btc,2019-01-01T00:00:00.000000000Z,0.8391035
btc,2019-01-02T00:00:00.000000000Z,0.85907301
btc,2019-01-03T00:00:00.000000000Z,0.83487141
btc,2019-01-04T00:00:00.000000000Z,0.8447265
btc,2019-01-05T00:00:00.000000000Z,0.83856669
btc,2019-01-06T00:00:00.000000000Z,0.89346662
btc,2019-01-07T00:00:00.000000000Z,0.8841578
btc,2019-01-08T00:00:00.000000000Z,0.88278743
btc,2019-01-09T00:00:00.000000000Z,0.88542141
btc,2019-01-10T00:00:00.000000000Z,0.80976747
btc,2019-01-11T00:00:00.000000000Z,0.80976244
btc,2019-01-12T00:00:00.000000000Z,0.80855945
btc,2019-01-13T00:00:00.000000000Z,0.784834
btc,2019-01-14T00:00:00.000000000Z,0.82050798
btc,2019-01-15T00:00:00.000000000Z,0.80090242
btc,2019-01-16T00:00:00.000000000Z,0.80691139
btc,2019-01-17T00:00:00.000000000Z,0.81482992
btc,2019-01-18T00:00:00.000000000Z,0.80838072
btc,2019-01-19T00:00:00.000000000Z,0.82616434
btc,2019-01-20T00:00:00.000000000Z,0.79319975
btc,2019-01-21T00:00:00.000000000Z,0.79297133
btc,2019-01-22T00:00:00.000000000Z,0.80398567
btc,2019-01-23T00:00:00.000000000Z,0.79874618
btc,2019-01-24T00:00:00.000000000Z,0.80256605
btc,2019-01-25T00:00:00.000000000Z,0.80172488
btc,2019-01-26T00:00:00.000000000Z,0.8011809
btc,2019-01-27T00:00:00.000000000Z,0.79718191
btc,2019-01-28T00:00:00.000000000Z,0.77522856
btc,2019-01-29T00:00:00.000000000Z,0.76708054
btc,2019-01-30T00:00:00.000000000Z,0.77747695
btc,2019-01-31T00:00:00.000000000Z,0.77173662
btc,2019-02-01T00:00:00.000000000Z,0.78014383
btc,2019-02-02T00:00:00.000000000Z,0.78422167
btc,2019-02-03T00:00:00.000000000Z,0.77343528
btc,2019-02-04T00:00:00.000000000Z,0.77384742
btc,2019-02-05T00:00:00.000000000Z,0.77765737
btc,2019-02-06T00:00:00.000000000Z,0.76510945
btc,2019-02-07T00:00:00.000000000Z,0.76378864
btc,2019-02-08T00:00:00.000000000Z,0.8216013
btc,2019-02-09T00:00:00.000000000Z,0.82367897
btc,2019-02-10T00:00:00.000000000Z,0.8284814
btc,2019-02-11T00:00:00.000000000Z,0.81717159
btc,2019-02-12T00:00:00.000000000Z,0.81707553
btc,2019-02-13T00:00:00.000000000Z,0.81622357
btc,2019-02-14T00:00:00.000000000Z,0.81324408
btc,2019-02-15T00:00:00.000000000Z,0.81432592
btc,2019-02-16T00:00:00.000000000Z,0.81951471
btc,2019-02-17T00:00:00.000000000Z,0.82849268
btc,2019-02-18T00:00:00.000000000Z,0.88420768
btc,2019-02-19T00:00:00.000000000Z,0.89133025
btc,2019-02-20T00:00:00.000000000Z,0.89885411
btc,2019-02-21T00:00:00.000000000Z,0.89047082
btc,2019-02-22T00:00:00.000000000Z,0.90331002
btc,2019-02-23T00:00:00.000000000Z,0.94072884
btc,2019-02-24T00:00:00.000000000Z,0.8599356
btc,2019-02-25T00:00:00.000000000Z,0.87606044
btc,2019-02-26T00:00:00.000000000Z,0.87035678
btc,2019-02-27T00:00:00.000000000Z,0.8713884
btc,2019-02-28T00:00:00.000000000Z,0.87032071
btc,2019-03-01T00:00:00.000000000Z,0.87459349
btc,2019-03-02T00:00:00.000000000Z,0.87461492
btc,2019-03-03T00:00:00.000000000Z,0.86848471
btc,2019-03-04T00:00:00.000000000Z,0.85007558
btc,2019-03-05T00:00:00.000000000Z,0.88264283
btc,2019-03-06T00:00:00.000000000Z,0.88556451
btc,2019-03-07T00:00:00.000000000Z,0.88659022
btc,2019-03-08T00:00:00.000000000Z,0.88315552
btc,2019-03-09T00:00:00.000000000Z,0.89955742
btc,2019-03-10T00:00:00.000000000Z,0.89825462
btc,2019-03-11T00:00:00.000000000Z,0.88665284
btc,2019-03-12T00:00:00.000000000Z,0.88880804
btc,2019-03-13T00:00:00.000000000Z,0.88736975
btc,2019-03-14T00:00:00.000000000Z,0.88808394
btc,2019-03-15T00:00:00.000000000Z,0.89930632
btc,2019-03-16T00:00:00.000000000Z,0.92006352
btc,2019-03-17T00:00:00.000000000Z,0.91484274
btc,2019-03-18T00:00:00.000000000Z,0.91560369
btc,2019-03-19T00:00:00.000000000Z,0.92168535
btc,2019-03-20T00:00:00.000000000Z,0.92967286
btc,2019-03-21T00:00:00.000000000Z,0.91748018
btc,2019-03-22T00:00:00.000000000Z,0.9194745
btc,2019-03-23T00:00:00.000000000Z,0.91913227
btc,2019-03-24T00:00:00.000000000Z,0.91670464
btc,2019-03-25T00:00:00.000000000Z,0.90273487
btc,2019-03-26T00:00:00.000000000Z,0.90526912
btc,2019-03-27T00:00:00.000000000Z,0.93039612
btc,2019-03-28T00:00:00.000000000Z,0.92674903
btc,2019-03-29T00:00:00.000000000Z,0.94438915
btc,2019-03-30T00:00:00.000000000Z,0.944965
btc,2019-03-31T00:00:00.000000000Z,0.94641855
btc,2019-04-01T00:00:00.000000000Z,0.95655086
btc,2019-04-02T00:00:00.000000000Z,1.12892016
btc,2019-04-03T00:00:00.000000000Z,1.14051964
btc,2019-04-04T00:00:00.000000000Z,1.12838804
btc,2019-04-05T00:00:00.000000000Z,1.15614507
btc,2019-04-06T00:00:00.000000000Z,1.15841744
btc,2019-04-07T00:00:00.000000000Z,1.19121228
btc,2019-04-08T00:00:00.000000000Z,1.21179209
btc,2019-04-09T00:00:00.000000000Z,1.19099798
btc,2019-04-10T00:00:00.000000000Z,1.21651316
btc,2019-04-11T00:00:00.000000000Z,1.15695368
btc,2019-04-12T00:00:00.000000000Z,1.16368455
btc,2019-04-13T00:00:00.000000000Z,1.16156591
btc,2019-04-14T00:00:00.000000000Z,1.18135304
btc,2019-04-15T00:00:00.000000000Z,1.15555322
btc,2019-04-16T00:00:00.000000000Z,1.19224124
btc,2019-04-17T00:00:00.000000000Z,1.1961381
btc,2019-04-18T00:00:00.000000000Z,1.20765693
btc,2019-04-19T00:00:00.000000000Z,1.20719787
btc,2019-04-20T00:00:00.000000000Z,1.21246475
btc,2019-04-21T00:00:00.000000000Z,1.20835451
btc,2019-04-22T00:00:00.000000000Z,1.22794551
btc,2019-04-23T00:00:00.000000000Z,1.2632969
btc,2019-04-24T00:00:00.000000000Z,1.238908
btc,2019-04-25T00:00:00.000000000Z,1.17030753
btc,2019-04-26T00:00:00.000000000Z,1.17673094
btc,2019-04-27T00:00:00.000000000Z,1.18413668
btc,2019-04-28T00:00:00.000000000Z,1.17650667
btc,2019-04-29T00:00:00.000000000Z,1.17708337
btc,2019-04-30T00:00:00.000000000Z,1.20333737
btc,2019-05-01T00:00:00.000000000Z,1.21799733
btc,2019-05-02T00:00:00.000000000Z,1.23567987
btc,2019-05-03T00:00:00.000000000Z,1.2951638
btc,2019-05-04T00:00:00.000000000Z,1.32099457
btc,2019-05-05T00:00:00.000000000Z,1.30956777
btc,2019-05-06T00:00:00.000000000Z,1.29939268
btc,2019-05-07T00:00:00.000000000Z,1.32870246
btc,2019-05-08T00:00:00.000000000Z,1.35126305
btc,2019-05-09T00:00:00.000000000Z,1.39928506
btc,2019-05-10T00:00:00.000000000Z,1.44472955
btc,2019-05-11T00:00:00.000000000Z,1.6543368
btc,2019-05-12T00:00:00.000000000Z,1.56569495
btc,2019-05-13T00:00:00.000000000Z,1.74753483
btc,2019-05-14T00:00:00.000000000Z,1.77133721
btc,2019-05-15T00:00:00.000000000Z,1.81667469
btc,2019-05-16T00:00:00.000000000Z,1.72799889
btc,2019-05-17T00:00:00.000000000Z,1.61073752
btc,2019-05-18T00:00:00.000000000Z,1.59950822
btc,2019-05-19T00:00:00.000000000Z,1.80201739
btc,2019-05-20T00:00:00.000000000Z,1.74723194
btc,2019-05-21T00:00:00.000000000Z,1.74497388
btc,2019-05-22T00:00:00.000000000Z,1.67542929
btc,2019-05-23T00:00:00.000000000Z,1.72268374
btc,2019-05-24T00:00:00.000000000Z,1.73899884
btc,2019-05-25T00:00:00.000000000Z,1.75307893
btc,2019-05-26T00:00:00.000000000Z,1.89396436
btc,2019-05-27T00:00:00.000000000Z,1.90714924
btc,2019-05-28T00:00:00.000000000Z,1.88105961
btc,2019-05-29T00:00:00.000000000Z,1.84071984
btc,2019-05-30T00:00:00.000000000Z,1.75787076
btc,2019-05-31T00:00:00.000000000Z,1.81476063
btc,2019-06-01T00:00:00.000000000Z,1.81246057
btc,2019-06-02T00:00:00.000000000Z,1.8504971
btc,2019-06-03T00:00:00.000000000Z,1.72701182
btc,2019-06-04T00:00:00.000000000Z,1.62636908
btc,2019-06-05T00:00:00.000000000Z,1.65612566
btc,2019-06-06T00:00:00.000000000Z,1.651342
btc,2019-06-07T00:00:00.000000000Z,1.70183629
btc,2019-06-08T00:00:00.000000000Z,1.6835165
btc,2019-06-09T00:00:00.000000000Z,1.61842434
btc,2019-06-10T00:00:00.000000000Z,1.69111483
btc,2019-06-11T00:00:00.000000000Z,1.67511723
btc,2019-06-12T00:00:00.000000000Z,1.72008481
btc,2019-06-13T00:00:00.000000000Z,1.73649236
btc,2019-06-14T00:00:00.000000000Z,1.82901577
btc,2019-06-15T00:00:00.000000000Z,1.85878621
btc,2019-06-16T00:00:00.000000000Z,1.88896018
btc,2019-06-17T00:00:00.000000000Z,1.9511578
btc,2019-06-18T00:00:00.000000000Z,1.88755922
btc,2019-06-19T00:00:00.000000000Z,1.93150882
btc,2019-06-20T00:00:00.000000000Z,1.98086596
btc,2019-06-21T00:00:00.000000000Z,2.08422475
btc,2019-06-22T00:00:00.000000000Z,2.19688103
btc,2019-06-23T00:00:00.000000000Z,2.2136737
btc,2019-06-24T00:00:00.000000000Z,2.24706654
btc,2019-06-25T00:00:00.000000000Z,2.37982686
btc,2019-06-26T00:00:00.000000000Z,2.57176389
btc,2019-06-27T00:00:00.000000000Z,2.21524309
btc,2019-06-28T00:00:00.000000000Z,2.44168454
btc,2019-06-29T00:00:00.000000000Z,2.35329242
btc,2019-06-30T00:00:00.000000000Z,2.13021037
btc,2019-07-01T00:00:00.000000000Z,2.07558255
btc,2019-07-02T00:00:00.000000000Z,2.11000412
btc,2019-07-03T00:00:00.000000000Z,2.33157806
btc,2019-07-04T00:00:00.000000000Z,2.17425127
btc,2019-07-05T00:00:00.000000000Z,2.13840364
btc,2019-07-06T00:00:00.000000000Z,2.17712562
btc,2019-07-07T00:00:00.000000000Z,2.22256119
btc,2019-07-08T00:00:00.000000000Z,2.37905472
btc,2019-07-09T00:00:00.000000000Z,2.41917807
btc,2019-07-10T00:00:00.000000000Z,2.31328701
btc,2019-07-11T00:00:00.000000000Z,2.15704038
btc,2019-07-12T00:00:00.000000000Z,2.24857787
btc,2019-07-13T00:00:00.000000000Z,2.15890911
btc,2019-07-14T00:00:00.000000000Z,1.95875859
btc,2019-07-15T00:00:00.000000000Z,2.07837284
btc,2019-07-16T00:00:00.000000000Z,1.80452153
btc,2019-07-17T00:00:00.000000000Z,1.84011447
btc,2019-07-18T00:00:00.000000000Z,2.02312657
btc,2019-07-19T00:00:00.000000000Z,1.9920017
btc,2019-07-20T00:00:00.000000000Z,2.0519756
btc,2019-07-21T00:00:00.000000000Z,1.99813946
btc,2019-07-22T00:00:00.000000000Z,1.94697902
btc,2019-07-23T00:00:00.000000000Z,1.86302934
btc,2019-07-24T00:00:00.000000000Z,1.84274782
btc,2019-07-25T00:00:00.000000000Z,1.86177246
btc,2019-07-26T00:00:00.000000000Z,1.84937883
btc,2019-07-27T00:00:00.000000000Z,1.7764295
btc,2019-07-28T00:00:00.000000000Z,1.79184692
btc,2019-07-29T00:00:00.000000000Z,1.75506806
btc,2019-07-30T00:00:00.000000000Z,1.76975529
btc,2019-07-31T00:00:00.000000000Z,1.85482085
btc,2019-08-01T00:00:00.000000000Z,1.91516898
btc,2019-08-02T00:00:00.000000000Z,1.93668955
btc,2019-08-03T00:00:00.000000000Z,1.98633631
btc,2019-08-04T00:00:00.000000000Z,2.0166431
btc,2019-08-05T00:00:00.000000000Z,2.15209305
btc,2019-08-06T00:00:00.000000000Z,2.07763358
btc,2019-08-07T00:00:00.000000000Z,2.16935722
btc,2019-08-08T00:00:00.000000000Z,2.15713659
btc,2019-08-09T00:00:00.000000000Z,2.13982687
btc,2019-08-10T00:00:00.000000000Z,2.03923311
btc,2019-08-11T00:00:00.000000000Z,2.07768124
btc,2019-08-12T00:00:00.000000000Z,2.04944243
btc,2019-08-13T00:00:00.000000000Z,1.95417056
btc,2019-08-14T00:00:00.000000000Z,1.8019476
btc,2019-08-15T00:00:00.000000000Z,1.85280853
btc,2019-08-16T00:00:00.000000000Z,1.86332594
btc,2019-08-17T00:00:00.000000000Z,1.83353888
btc,2019-08-18T00:00:00.000000000Z,1.85527013
btc,2019-08-19T00:00:00.000000000Z,1.95283046
btc,2019-08-20T00:00:00.000000000Z,1.92992501
btc,2019-08-21T00:00:00.000000000Z,1.80967076
btc,2019-08-22T00:00:00.000000000Z,1.81392145
btc,2019-08-23T00:00:00.000000000Z,1.85888092
btc,2019-08-24T00:00:00.000000000Z,1.81099778
btc,2019-08-25T00:00:00.000000000Z,1.8021966
btc,2019-08-26T00:00:00.000000000Z,1.8474094
btc,2019-08-27T00:00:00.000000000Z,1.81156248
btc,2019-08-28T00:00:00.000000000Z,1.73309226
btc,2019-08-29T00:00:00.000000000Z,1.69107373
btc,2019-08-30T00:00:00.000000000Z,1.70811556
btc,2019-08-31T00:00:00.000000000Z,1.71310224
btc,2019-09-01T00:00:00.000000000Z,1.7403943
btc,2019-09-02T00:00:00.000000000Z,1.84745992
btc,2019-09-03T00:00:00.000000000Z,1.88765943
btc,2019-09-04T00:00:00.000000000Z,1.87870879
btc,2019-09-05T00:00:00.000000000Z,1.8773914
btc,2019-09-06T00:00:00.000000000Z,1.81873604
btc,2019-09-07T00:00:00.000000000Z,1.84632204
btc,2019-09-08T00:00:00.000000000Z,1.83013043
btc,2019-09-09T00:00:00.000000000Z,1.81652807
btc,2019-09-10T00:00:00.000000000Z,1.77328813
btc,2019-09-11T00:00:00.000000000Z,1.77786135
btc,2019-09-12T00:00:00.000000000Z,1.82231036
btc,2019-09-13T00:00:00.000000000Z,1.81108514
btc,2019-09-14T00:00:00.000000000Z,1.813611
btc,2019-09-15T00:00:00.000000000Z,1.80307986
btc,2019-09-16T00:00:00.000000000Z,1.79436332
btc,2019-09-17T00:00:00.000000000Z,1.78283665
btc,2019-09-18T00:00:00.000000000Z,1.77473473
btc,2019-09-19T00:00:00.000000000Z,1.79282081
btc,2019-09-20T00:00:00.000000000Z,1.77523927
btc,2019-09-21T00:00:00.000000000Z,1.74318445
btc,2019-09-22T00:00:00.000000000Z,1.7535283
btc,2019-09-23T00:00:00.000000000Z,1.69241697
btc,2019-09-24T00:00:00.000000000Z,1.5076985
btc,2019-09-25T00:00:00.000000000Z,1.47778949
btc,2019-09-26T00:00:00.000000000Z,1.42454001
btc,2019-09-27T00:00:00.000000000Z,1.44132571
btc,2019-09-28T00:00:00.000000000Z,1.44491153
btc,2019-09-29T00:00:00.000000000Z,1.42120643
btc,2019-09-30T00:00:00.000000000Z,1.45994759
btc,2019-10-01T00:00:00.000000000Z,1.46687818
btc,2019-10-02T00:00:00.000000000Z,1.47560342
btc,2019-10-03T00:00:00.000000000Z,1.45721375
btc,2019-10-04T00:00:00.000000000Z,1.44209083
btc,2019-10-05T00:00:00.000000000Z,1.43793767
btc,2019-10-06T00:00:00.000000000Z,1.38789488
btc,2019-10-07T00:00:00.000000000Z,1.45350223
btc,2019-10-08T00:00:00.000000000Z,1.44711351
btc,2019-10-09T00:00:00.000000000Z,1.5187746
btc,2019-10-10T00:00:00.000000000Z,1.51523934
btc,2019-10-11T00:00:00.000000000Z,1.4650268
btc,2019-10-12T00:00:00.000000000Z,1.47085893
btc,2019-10-13T00:00:00.000000000Z,1.46532541
btc,2019-10-14T00:00:00.000000000Z,1.46837588
btc,2019-10-15T00:00:00.000000000Z,1.43701211
btc,2019-10-16T00:00:00.000000000Z,1.41022441
btc,2019-10-17T00:00:00.000000000Z,1.42275851
btc,2019-10-18T00:00:00.000000000Z,1.40337963
btc,2019-10-19T00:00:00.000000000Z,1.40147566
btc,2019-10-20T00:00:00.000000000Z,1.4480022
btc,2019-10-21T00:00:00.000000000Z,1.44819078
btc,2019-10-22T00:00:00.000000000Z,1.41660892
btc,2019-10-23T00:00:00.000000000Z,1.31849373
btc,2019-10-24T00:00:00.000000000Z,1.32043974
btc,2019-10-25T00:00:00.000000000Z,1.53033296
btc,2019-10-26T00:00:00.000000000Z,1.63052996
btc,2019-10-27T00:00:00.000000000Z,1.68313273
btc,2019-10-28T00:00:00.000000000Z,1.63844571
btc,2019-10-29T00:00:00.000000000Z,1.65571824
btc,2019-10-30T00:00:00.000000000Z,1.61181743
btc,2019-10-31T00:00:00.000000000Z,1.60646394
btc,2019-11-01T00:00:00.000000000Z,1.62077063
btc,2019-11-02T00:00:00.000000000Z,1.62876338
btc,2019-11-03T00:00:00.000000000Z,1.61294847
btc,2019-11-04T00:00:00.000000000Z,1.64848919
btc,2019-11-05T00:00:00.000000000Z,1.63757092
btc,2019-11-06T00:00:00.000000000Z,1.64148312
btc,2019-11-07T00:00:00.000000000Z,1.61571232
btc,2019-11-08T00:00:00.000000000Z,1.54350145
btc,2019-11-09T00:00:00.000000000Z,1.54712396
btc,2019-11-10T00:00:00.000000000Z,1.58742033
btc,2019-11-11T00:00:00.000000000Z,1.52978275
btc,2019-11-12T00:00:00.000000000Z,1.5426696
btc,2019-11-13T00:00:00.000000000Z,1.5361222
btc,2019-11-14T00:00:00.000000000Z,1.51523438
btc,2019-11-15T00:00:00.000000000Z,1.48420069
btc,2019-11-16T00:00:00.000000000Z,1.48640991
btc,2019-11-17T00:00:00.000000000Z,1.4912036
btc,2019-11-18T00:00:00.000000000Z,1.43585132
btc,2019-11-19T00:00:00.000000000Z,1.42462588
btc,2019-11-20T00:00:00.000000000Z,1.41836156
btc,2019-11-21T00:00:00.000000000Z,1.33896278
btc,2019-11-22T00:00:00.000000000Z,1.28344958
btc,2019-11-23T00:00:00.000000000Z,1.29339001
btc,2019-11-24T00:00:00.000000000Z,1.22636138
btc,2019-11-25T00:00:00.000000000Z,1.26222308
